Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,TCC_EA_RDREQ_32B_sum,TCC_EA_RDREQ_sum,TCC_EA_WRREQ_sum,TCC_EA_WRREQ_64B_sum,DispatchNs,BeginNs,EndNs,CompleteNs
152,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,179,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433893436846245,2433893431858283,2433893437001165,2433893437002489
153,"jai_tend_x_kernel_ee17c700_device.kd",0,0,181,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2623.0000000000,2529.0000000000,2524.0000000000,2433893454557345,2433893437001143,2433893454712987,2433893454718888
154,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,182,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893457999128,2433893454712987,2433893458123547,2433893458125055
155,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,183,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433893463094227,2433893458123547,2433893463244669,2433893463246032
156,"jai_halo_z_kernel_fde85300_device.kd",0,0,184,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893465516706,2433893463244669,2433893465621310,2433893465622955
157,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,185,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433893473453650,2433893465621310,2433893473601952,2433893473603792
158,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,186,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433893477917944,2433893473601952,2433893478065313,2433893478066433
159,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,187,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433893483053549,2433893478065313,2433893483203874,2433893483205404
160,"jai_halo_z_kernel_ccb89300_device.kd",0,0,188,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433893485462873,2433893483203874,2433893485564515,2433893485565807
161,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,189,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433893493365063,2433893485564515,2433893493511557,2433893493513081
162,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,190,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893497822874,2433893493511557,2433893497968519,2433893497969850
163,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,191,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433893502929704,2433893497968519,2433893503078920,2433893503080407
164,"jai_halo_z_kernel_ccb89300_device.kd",0,0,192,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893505349588,2433893503078920,2433893505450601,2433893505451851
165,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,193,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893513242751,2433893505450601,2433893513387243,2433893513388905
166,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,194,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893518912498,2433893513387284,2433893519065365,2433893519071296
167,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,195,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893524057380,2433893519065365,2433893524207286,2433893524208815
168,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,197,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2683.0000000000,2529.0000000000,2524.0000000000,2433893542073623,2433893524207286,2433893542228571,2433893542230217
169,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,198,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433893545532378,2433893542228571,2433893545659132,2433893545660759
170,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,199,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433893550643767,2433893545659132,2433893550796093,2433893550797696
171,"jai_tend_x_kernel_ee17c700_device.kd",0,0,201,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433893568418146,2433893550796093,2433893568571458,2433893568573347
172,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,202,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893571867854,2433893568571458,2433893571993699,2433893571995173
173,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,203,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433893576950839,2433893571993699,2433893577096901,2433893577097875
174,"jai_tend_x_kernel_ee17c700_device.kd",0,0,205,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2622.0000000000,2529.0000000000,2524.0000000000,2433893594692146,2433893577097079,2433893594846044,2433893594852106
175,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,206,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893598150580,2433893594846044,2433893598275164,2433893598276527
176,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,207,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433893603267530,2433893598275164,2433893603417726,2433893603419004
177,"jai_halo_z_kernel_fde85300_device.kd",0,0,208,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893605721528,2433893603417726,2433893605828607,2433893605830022
178,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,209,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433893613648184,2433893605828607,2433893613795809,2433893613797043
179,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,210,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433893618116865,2433893613795809,2433893618267330,2433893618268700
180,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,211,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433893623209449,2433893618267330,2433893623359492,2433893623360833
181,"jai_halo_z_kernel_ccb89300_device.kd",0,0,212,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433893625650132,2433893623359492,2433893625754372,2433893625755490
182,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,213,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433893633591145,2433893625754372,2433893633741255,2433893633743080
183,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,214,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893638063163,2433893633741255,2433893638212296,2433893638213795
184,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,215,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893643187907,2433893638212296,2433893643337418,2433893643338960
185,"jai_halo_z_kernel_ccb89300_device.kd",0,0,216,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893645626035,2433893643337418,2433893645726698,2433893645727616
186,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,217,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893653583298,2433893645726698,2433893653731661,2433893653733681
187,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,218,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893658060877,2433893653731726,2433893658210607,2433893658216429
188,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,219,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433893664355367,2433893658210607,2433893664509008,2433893664510408
189,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,221,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2683.0000000000,2529.0000000000,2524.0000000000,2433893682187705,2433893664509008,2433893682345174,2433893682346713
190,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,222,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433893685609571,2433893682345174,2433893685769975,2433893685772076
191,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,223,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433893690711372,2433893685769975,2433893690860696,2433893690861774
192,"jai_tend_x_kernel_ee17c700_device.kd",0,0,225,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433893708558306,2433893690860696,2433893708715261,2433893708716874
193,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,226,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893712002194,2433893708715261,2433893712129342,2433893712130635
194,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,227,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433893717104685,2433893712129342,2433893717254624,2433893717255709
195,"jai_tend_x_kernel_ee17c700_device.kd",0,0,229,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2622.0000000000,2529.0000000000,2524.0000000000,2433893734846944,2433893717254547,2433893735005272,2433893735011493
196,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,230,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893738270283,2433893735005272,2433893738395992,2433893738397622
197,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,231,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433893743366713,2433893738395992,2433893743518074,2433893743519500
198,"jai_halo_z_kernel_fde85300_device.kd",0,0,232,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893745815252,2433893743518074,2433893745919675,2433893745920910
199,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,233,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433893753736827,2433893745919675,2433893753885757,2433893753887370
200,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,234,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433893758191162,2433893753885757,2433893758338878,2433893758340262
201,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,235,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433893763292482,2433893758338878,2433893763444000,2433893763445459
202,"jai_halo_z_kernel_ccb89300_device.kd",0,0,236,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433893765734388,2433893763444000,2433893765836320,2433893765837521
203,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,237,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433893773648350,2433893765836320,2433893773795203,2433893773796267
204,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,238,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893778143722,2433893773795203,2433893778290724,2433893778292201
205,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,239,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433893783227188,2433893778290724,2433893783377765,2433893783379334
206,"jai_halo_z_kernel_ccb89300_device.kd",0,0,240,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893785646150,2433893783377765,2433893785752006,2433893785753422
207,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,241,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893793538341,2433893785752006,2433893793683368,2433893793684646
208,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,242,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893798008145,2433893793683469,2433893798154670,2433893798160671
209,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,243,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893803131025,2433893798154670,2433893803281231,2433893803282500
210,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,245,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433893823396502,2433893803281231,2433893823552277,2433893823554118
211,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,246,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433893826855338,2433893823552277,2433893826982358,2433893826984019
212,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,247,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433893831981173,2433893826982358,2433893832131959,2433893832133058
213,"jai_tend_x_kernel_ee17c700_device.kd",0,0,249,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2685.0000000000,2529.0000000000,2524.0000000000,2433893849726047,2433893832131959,2433893849878525,2433893849879676
214,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,250,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893853167520,2433893849878525,2433893853295806,2433893853296933
215,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,251,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433893858270873,2433893853295806,2433893858421567,2433893858423119
216,"jai_tend_x_kernel_ee17c700_device.kd",0,0,253,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2623.0000000000,2529.0000000000,2524.0000000000,2433893876099363,2433893858421736,2433893876252141,2433893876258542
217,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,254,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893879936800,2433893876252141,2433893880085582,2433893880086801
218,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,255,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433893885227495,2433893880085582,2433893885379503,2433893885380282
219,"jai_halo_z_kernel_fde85300_device.kd",0,0,256,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893887639164,2433893885379503,2433893887745744,2433893887746787
220,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,257,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433893895933160,2433893887745744,2433893896081426,2433893896082721
221,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,258,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433893900821700,2433893896081426,2433893900969428,2433893900970519
222,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,259,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,16.0000000000,0.0000000000,0.0000000000,2433893906125480,2433893900969428,2433893906274709,2433893906275692
223,"jai_halo_z_kernel_ccb89300_device.kd",0,0,260,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433893908574228,2433893906274709,2433893908681430,2433893908682662
224,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,261,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433893916929369,2433893908681430,2433893917078073,2433893917079220
225,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,262,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893921812779,2433893917078073,2433893921959034,2433893921959925
226,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,263,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433893927080021,2433893921959034,2433893927229596,2433893927230824
227,"jai_halo_z_kernel_ccb89300_device.kd",0,0,264,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433893929521646,2433893927229596,2433893929625436,2433893929626232
228,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,265,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893937918945,2433893929625436,2433893938064159,2433893938065049
229,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,266,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433893942835428,2433893938064109,2433893942985390,2433893942991441
230,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,267,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433893948197477,2433893942985390,2433893948354031,2433893948355314
231,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,269,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433893967697587,2433893948354031,2433893967852437,2433893967853890
232,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,270,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433893971159458,2433893967852437,2433893971287158,2433893971288600
233,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,271,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433893976289932,2433893971287158,2433893976441239,2433893976442649
234,"jai_tend_x_kernel_ee17c700_device.kd",0,0,273,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2685.0000000000,2529.0000000000,2524.0000000000,2433893994042530,2433893976441239,2433893994195965,2433893994197140
